62
ancer	4360	1112	2
 jean	4361	1112	1
Two NNS VBP RB	4362	1111	1
NN VBZ VBG through	4363	1111	1
s coo	4364	1111	1
e tea	4365	1111	2
ophon	4366	1111	2
START Two NNS VBP RB	4367	1110	1
VBZ VBG a NN of	4368	1110	1
 vide	4369	1110	2
s nex	4370	1109	1
raffi	4371	1109	2
ter t	4372	1109	2
VBG NN NN .	4373	1109	1
video	4374	1109	2
to wo	4375	1109	1
re ge	4376	1108	1
past 	4377	1108	1
e gat	4378	1107	1
A NN VBZ VBG her	4379	1107	1
art .	4380	1107	1
 seat	4381	1107	2
 coun	4382	1107	2
VBZ RB in	4383	1106	1
st a 	4384	1106	1
re tr	4385	1105	1
s a r	4386	1105	2
NN NN at	4387	1105	1
VB JJ	4388	1104	2
ed up	4389	1104	2
her JJ NN	4390	1104	2
 stri	4391	1104	2
The JJ NNS	4392	1103	1
op of	4393	1103	2
VBZ on NN	4394	1102	2
he ha	4395	1102	2
und t	4396	1102	1
START The JJ NNS	4397	1102	1
ite d	4398	1101	2
inside a	4399	1101	1
d gir	4400	1101	2
her NNS .	4401	1100	1
e mid	4402	1099	2
NNS VBP VBG at a	4403	1099	1
rotes	4404	1098	2
ild a	4405	1098	2
otest	4406	1098	2
VBG JJ to VB	4407	1098	1
s no 	4408	1097	1
n dre	4409	1096	2
s man	4410	1095	2
START there	4411	1095	1
T She	4412	1095	1
and JJ NNS	4413	1095	2
START A NN VBD a	4414	1094	1
at hi	4415	1094	2
y of 	4416	1094	2
A NN VBD a	4417	1094	1
two NNS VBG	4418	1094	1
ng ab	4419	1093	1
of a NN NN	4420	1093	2
 wash	4421	1092	2
machi	4422	1092	2
VBG over	4423	1092	1
is br	4424	1092	1
make 	4425	1091	1
resen	4426	1091	3
RT Fi	4427	1091	1
 as h	4428	1091	2
 tele	4429	1091	2
givin	4430	1090	1
VBG in a NN NN	4431	1090	1
one o	4432	1090	2
rt an	4433	1090	2
s pra	4434	1090	2
who VBZ	4435	1089	2
START A NN VBP	4436	1089	1
A NN VBP	4437	1089	1
fence	4438	1089	2
NN with a NN .	4439	1089	1
shoes	4440	1089	2
START JJ NNS VBP VBG	4441	1088	1
 She 	4442	1088	1
She	4443	1088	1
 An e	4444	1088	1
ales 	4445	1088	2
NN NN VBD	4446	1088	2
orses	4447	1087	2
a NN VBN	4448	1087	1
r som	4449	1087	2
mber 	4450	1087	2
There VBZ a JJ NN	4451	1087	1
ily i	4452	1086	1
for their	4453	1086	1
rella	4454	1086	2
bird 	4455	1086	2
START NNP NNP	4456	1085	1
START She	4457	1085	1
cting	4458	1084	2
s own	4459	1084	2
NN VBD RB	4460	1084	2
is te	4461	1083	2
VBG NN at	4462	1083	1
er co	4463	1082	2
der a	4464	1082	1
a mot	4465	1082	2
a new	4466	1080	2
es he	4467	1080	2
esent	4468	1080	3
y at 	4469	1080	2
ee wo	4470	1079	1
list 	4471	1079	2
 A bu	4472	1079	1
A NN VBG on	4473	1077	1
VBG VBN by	4474	1077	1
START A NN VBG on	4475	1077	1
JJ for	4476	1077	1
 leav	4477	1076	2
VBG on a NN NN	4478	1076	1
g abo	4479	1076	1
T Thi	4480	1076	1
h a t	4481	1075	2
ister	4482	1075	2
in NN VBZ	4483	1075	2
rothe	4484	1075	2
A NN VBZ NNS	4485	1074	1
 coff	4486	1074	2
eache	4487	1074	2
VBG from	4488	1074	2
ay fr	4489	1074	1
START A NN VBZ NNS	4490	1074	1
ried 	4491	1074	1
NN through	4492	1074	1
The NN VBP	4493	1073	1
er wi	4494	1073	2
iking	4495	1073	2
START The NN VBP	4496	1073	1
VBZ VBG to VB a	4497	1073	1
 flag	4498	1072	3
ile w	4499	1072	2
nd an	4500	1072	2
START the NN VBZ JJ	4501	1071	1
tist 	4502	1071	2
ook .	4503	1071	1
JJ NN ,	4504	1071	4
a NN VBZ a NN	4505	1071	1
works	4506	1071	2
h a f	4507	1070	1
 cour	4508	1070	2
off a	4509	1069	2
after a	4510	1068	1
NN VBG the NN	4511	1068	2
all a	4512	1068	2
hat .	4513	1068	1
d chi	4514	1068	1
sion 	4515	1067	2
brell	4516	1067	2
with their	4517	1066	1
wears	4518	1066	2
ar is	4519	1066	2
ild w	4520	1066	2
NN VBP RB	4521	1065	1
NNS VBP in NN	4522	1065	1
 good	4523	1065	2
 a go	4524	1065	2
coat 	4525	1065	2
NNS VBP to	4526	1065	1
 plac	4527	1064	2
VBG through the	4528	1064	1
mbrel	4529	1064	2
e woo	4530	1063	2
 busy	4531	1063	2
a lak	4532	1063	1
VBZ VBN in	4533	1063	2
in an NN	4534	1063	2
red a	4535	1062	2
three NNS VBP	4536	1062	1
 umbr	4537	1062	2
ck do	4538	1062	2
umbre	4539	1062	2
to se	4540	1062	2
coffe	4541	1062	2
 arti	4542	1062	2
 cove	4543	1062	2
way f	4544	1062	1
s enj	4545	1062	1
e 's 	4546	1061	2
o you	4547	1061	1
before	4548	1060	2
 wife	4549	1060	1
dle o	4550	1060	2
s ove	4551	1060	1
 This	4552	1060	1
NN VBZ by	4553	1060	1
re en	4554	1060	2
NN VBD RP	4555	1059	2
 a ye	4556	1059	2
ers i	4557	1059	2
This	4558	1058	1
This 	4559	1058	1
offee	4560	1058	2
made 	4561	1058	2
n it 	4562	1057	2
He is	4563	1057	1
s wer	4564	1057	2
VBG around	4565	1057	1
a ban	4566	1057	2
ade .	4567	1057	1
START This	4568	1056	1
e bar	4569	1056	2
ashin	4570	1056	2
bar .	4571	1056	1
e fig	4572	1056	2
VBZ VBG a NN in	4573	1056	1
 agai	4574	1056	2
our p	4575	1056	1
eling	4576	1055	2
NNS in a NN .	4577	1055	1
START NNP NN	4578	1054	1
the NN RB	4579	1054	2
r wom	4580	1053	2
the NN VBZ a	4581	1053	2
ject 	4582	1053	2
ness 	4583	1053	2
 full	4584	1052	2
one a	4585	1052	2
ly is	4586	1052	1
to VB his	4587	1052	2
p the	4588	1052	2
again	4589	1052	2
The NN of NNS	4590	1051	1
wers 	4591	1051	2
VBG VB	4592	1051	1
START The NN of NNS	4593	1051	1
bridg	4594	1051	2
a NN JJ	4595	1050	1
ps in	4596	1050	1
e bla	4597	1050	2
e stu	4598	1050	2
NN VBZ RB in	4599	1050	1
rink 	4600	1049	2
hurch	4601	1049	2
and the	4602	1049	2
a bic	4603	1049	1
at the NN NN .	4604	1049	1
like 	4605	1048	2
a sno	4606	1048	2
ratin	4607	1048	1
at NNS	4608	1048	2
 cars	4609	1047	2
ainst	4610	1047	2
The NN VBZ a JJ	4611	1046	1
the JJ NN VBZ	4612	1046	2
 tire	4613	1046	2
 wave	4614	1045	2
olley	4615	1045	2
slide	4616	1045	2
NNS on the NN .	4617	1044	1
ainin	4618	1044	2
The NN VBZ VBG for	4619	1043	1
rate 	4620	1043	2
and NNS VBP	4621	1043	1
 beer	4622	1043	2
eads 	4623	1043	2
ports	4624	1042	2
tick 	4625	1042	1
t 's 	4626	1042	3
cart 	4627	1042	2
dog w	4628	1041	2
a yel	4629	1041	2
START NNS VBP VBG NN	4630	1040	1
ored 	4631	1040	2
of the NNS	4632	1040	2
an ju	4633	1040	1
it is	4634	1039	1
 clow	4635	1039	3
s pos	4636	1038	2
g fun	4637	1038	1
A tal	4638	1038	1
dark 	4639	1038	2
 way 	4640	1038	2
re be	4641	1038	2
ART Y	4642	1037	1
 chur	4643	1037	2
icle 	4644	1037	2
ple l	4645	1036	1
 putt	4646	1036	2
 in l	4647	1036	2
clown	4648	1036	3
 whee	4649	1036	2
r fri	4650	1036	2
VBN with	4651	1035	1
busy 	4652	1035	2
the VBG NN	4653	1035	2
and his	4654	1035	1
as a	4655	1034	2
ate .	4656	1033	1
s as 	4657	1033	1
ars .	4658	1033	1
 rope	4659	1033	3
two NNS .	4660	1033	1
four	4661	1033	1
 lot 	4662	1032	2
NNS VBG RP	4663	1032	1
jeans	4664	1032	1
how to	4665	1032	1
 He i	4666	1032	1
churc	4667	1032	2
ng is	4668	1032	1
a NN at the	4669	1031	1
risbe	4670	1031	2
oods 	4671	1031	1
e hor	4672	1031	2
red b	4673	1031	2
wo yo	4674	1031	1
four 	4675	1030	1
 brot	4676	1030	2
ctor 	4677	1030	2
VB in	4678	1030	1
broth	4679	1030	2
VBG to NN	4680	1029	1
isbee	4681	1029	2
re ho	4682	1029	1
VBZ VBG for a NN	4683	1028	1
VBN by a	4684	1028	2
n bla	4685	1028	2
dog a	4686	1027	2
r for	4687	1026	2
near the NN .	4688	1026	1
a foo	4689	1026	2
s sin	4690	1025	1
 up .	4691	1025	1
e clo	4692	1024	2
VBZ in NN of	4693	1024	1
e res	4694	1024	2
ick .	4695	1024	1
A NN with a NN	4696	1023	1
endin	4697	1023	1
NN with JJ NN	4698	1023	2
 givi	4699	1023	1
nch o	4700	1023	2
g car	4701	1023	1
er fr	4702	1023	2
gets 	4703	1022	2
k to 	4704	1022	2
VBZ through	4705	1022	1
k dog	4706	1021	2
NNS VBP VBG JJ NNS	4707	1021	1
from the NN .	4708	1021	1
 a ve	4709	1021	2
he ot	4710	1020	2
eep .	4711	1020	1
START A JJ NN NN	4712	1020	1
A JJ NN NN	4713	1020	1
s hap	4714	1019	1
re do	4715	1019	1
A fem	4716	1019	1
is en	4717	1019	1
RT Yo	4718	1019	1
 of g	4719	1018	1
ys wi	4720	1018	1
NN JJ to	4721	1018	2
iness	4722	1018	2
t her	4723	1018	2
 spea	4724	1017	2
VBZ VBG RP a NN	4725	1015	1
forma	4726	1015	2
some NNS .	4727	1015	1
 A br	4728	1015	1
T You	4729	1014	1
ks in	4730	1014	1
a bab	4731	1013	2
NN NN NNS	4732	1012	2
troll	4733	1012	2
towards	4734	1012	1
The NN VBG	4735	1012	1
e lak	4736	1012	2
The NN NN VBZ VBG	4737	1012	1
NNP VBD	4738	1012	2
START The NN VBG	4739	1012	1
a pro	4740	1012	2
ngs .	4741	1011	1
START the NN VBD	4742	1011	1
ays w	4743	1011	1
ce cr	4744	1011	2
relax	4745	1010	1
VBN on	4746	1010	2
RB RB .	4747	1010	1
VBP VBG at the	4748	1009	1
usine	4749	1009	2
gains	4750	1008	2
VBZ no	4751	1007	1
ack a	4752	1007	2
le a 	4753	1007	1
a NN and NN	4754	1007	2
putti	4755	1007	1
to his NN	4756	1007	2
r han	4757	1006	1
 A sk	4758	1006	1
has b	4759	1006	2
en ha	4760	1006	1
NN in his NN	4761	1006	2
NNS VBP at the	4762	1005	1
uck .	4763	1005	1
and r	4764	1005	1
dog r	4765	1004	1
A NN in JJ	4766	1004	1
VBD a NN .	4767	1004	1
tenin	4768	1004	2
START A NN in JJ	4769	1004	1
ur pe	4770	1003	1
 foun	4771	1003	1
VBG VBN .	4772	1003	1
NN in NNS	4773	1003	2
n dog	4774	1003	2
essio	4775	1003	2
e sur	4776	1002	2
e he 	4777	1002	2
a tri	4778	1002	2
orks 	4779	1002	1
to VB NNS	4780	1002	1
irl h	4781	1001	2
The NNS VBP VBG on	4782	1001	1
VBZ VBG his NN .	4783	1001	1
NN into	4784	1000	1
n tal	4785	1000	1
